algorithm,noise_level,problem,circuit_depth,relative_performance
WSQAOA,2.0,Partition,13.568091124244349,0.8996876762330652
WSQAOA,2.0,Partition,13.538126307365223,0.9142367842922755
WSQAOA,2.0,Partition,13.379607630776766,0.9346110222948625
WSQAOA,2.0,Partition,13.746691365117549,0.9189332443786737
WSQAOA,2.0,Partition,13.477975689984994,0.9305606031492645
WSQAOA,2.0,Partition,13.379456152597285,0.9136210727801913
WSQAOA,2.0,Partition,14.923591825211982,0.9023551377621164
WSQAOA,2.0,Partition,13.894828564965318,0.9326156657958972
WSQAOA,2.0,Partition,14.356244665226244,0.913896495675991
WSQAOA,2.0,Partition,13.748296317015358,0.9024540603696255
WSQAOA,2.0,Partition,14.139587487612776,0.9311513109129435
WSQAOA,2.0,Partition,13.998404218067265,0.9106983024138011
WSQAOA,2.0,Partition,14.225376296701581,0.898574352057469
WSQAOA,2.0,Partition,14.44545750889785,0.9090084053892941
WSQAOA,2.0,Partition,14.327818411502628,0.9305374599588323
WSQAOA,2.0,Partition,14.524206777299403,0.9456093020957509
WSQAOA,2.0,Partition,13.292608815824506,0.9466066901508075
WSQAOA,2.0,Partition,13.188062281007086,0.915065872469322
WSQAOA,2.0,Partition,13.677798866158513,0.9147247837089494
WSQAOA,2.0,Partition,13.96365572175018,0.905704343381843
WSQAOA,2.0,Partition,13.448805172858647,0.9326875997931441
WSQAOA,2.0,Partition,14.546449059939896,0.9063020713957101
WSQAOA,2.0,Partition,14.439111888446183,0.9033942557402749
WSQAOA,2.0,Partition,14.827157836593603,0.9103310081020367
WSQAOA,2.0,Partition,14.457920395290653,0.9060522155909033
WSQAOA,2.0,Partition,13.214290635723794,0.9372018854276628
WSQAOA,2.0,Partition,14.329989647668125,0.9287065292530082
WSQAOA,2.0,Partition,13.82411867542323,0.9013554976290139
WSQAOA,2.0,Partition,13.519229554273288,0.9134701273241177
WSQAOA,2.0,Partition,14.203902844803995,0.9019711430480476
WSQAOA,2.0,Partition,13.604380334678654,0.9129768569915812
WSQAOA,2.0,Partition,14.06171265136175,0.9287072241890001
WSQAOA,2.0,Partition,14.151954770712818,0.9258352557746921
WSQAOA,2.0,Partition,14.058133830635096,0.912956561305646
WSQAOA,2.0,Partition,13.021373040507056,0.9343423575762096
WSQAOA,2.0,Partition,13.697477828333998,0.9151249917523319
WSQAOA,2.0,Partition,14.58092452856534,0.9134369344406014
WSQAOA,2.0,Partition,13.69379128829228,0.9171485963771497
WSQAOA,2.0,Partition,14.018758999546062,0.9186035745708651
WSQAOA,2.0,Partition,13.693264159382528,0.915137831569975
WSQAOA,2.0,Partition,13.398475814976903,0.9321413325716449
WSQAOA,2.0,Partition,13.399506941330573,0.9373460428400662
WSQAOA,2.0,Partition,14.497719169280805,0.9103952343913181
WSQAOA,2.0,Partition,14.255905319273673,0.9039335479051313
WSQAOA,2.0,Partition,14.864114082177917,0.9067960090856751
WSQAOA,2.0,Partition,13.842009319874075,0.921950846819663
WSQAOA,2.0,Partition,14.273134518745048,0.9290859464613846
WSQAOA,2.0,Partition,13.937079151679967,0.921999669128926
WSQAOA,2.0,Partition,13.947875745738123,0.9117249350152467
WSQAOA,2.0,Partition,14.708174751201755,0.9212397361546295
WSQAOA,2.0,Partition,13.90860548749702,0.94397745272695
WSQAOA,2.0,Partition,14.856333601262568,0.9349021409259612
WSQAOA,2.0,Partition,14.241014514295278,0.9242849093885277
WSQAOA,2.0,Partition,13.170848585942288,0.9347617145855819
WSQAOA,2.0,Partition,13.135965832101808,0.9155584456775914
WSQAOA,2.0,Partition,14.964628424689362,0.9164854152837757
WSQAOA,2.0,Partition,13.798718772089563,0.9078256058360824
WSQAOA,2.0,Partition,14.174917663701143,0.9150488449223916
WSQAOA,2.0,Partition,13.863172139340385,0.9036881479486095
WSQAOA,2.0,Partition,13.317792876989214,0.9021826123530059
WSQAOA,2.0,Partition,13.251103406101867,0.9180071602656951
WSQAOA,2.0,Partition,13.425392305249916,0.9250765115338785
WSQAOA,2.0,Partition,14.210675622459112,0.9320995891378566
WSQAOA,2.0,Partition,14.093067174751518,0.9124746570832927
WSQAOA,2.0,Partition,13.65717686457301,0.9203821242260688
WSQAOA,2.0,Partition,13.088348479416336,0.9209646537704643
WSQAOA,2.0,Partition,13.648056100224457,0.9094492070172544
WSQAOA,2.0,Partition,13.796606647304806,0.9071532697738808
WSQAOA,2.0,Partition,14.512847565868135,0.9349275454404263
WSQAOA,2.0,Partition,14.474967978986847,0.9136446024794607
WSQAOA,2.0,Partition,13.442816193072066,0.9058647724592368
WSQAOA,2.0,Partition,13.455347903988498,0.9149574423729392
WSQAOA,2.0,Partition,14.255765654775539,0.9088859254387093
WSQAOA,2.0,Partition,14.303552694790579,0.9023658304652382
WSQAOA,2.0,Partition,14.122205552141038,0.9094393518465934
WSQAOA,2.0,Partition,13.223942760655587,0.9221002920842982
WSQAOA,2.0,Partition,13.57144029678318,0.9268394500651516
WSQAOA,2.0,Partition,13.063406422922146,0.9106458576196789
WSQAOA,2.0,Partition,14.523188294945307,0.9308371378814472
WSQAOA,2.0,Partition,14.61300685472897,0.9347606450219914
WSQAOA,2.0,Partition,14.84096119882245,0.909033983248559
WSQAOA,2.0,Partition,13.17583113356809,0.9369388309728349
WSQAOA,2.0,Partition,14.812425912449076,0.9392246649205918
WSQAOA,2.0,Partition,14.836850446054372,0.9181584627503815
WSQAOA,2.0,Partition,14.995411984864369,0.9086300386285824
WSQAOA,2.0,Partition,14.555777136088606,0.9022812389046966
WSQAOA,2.0,Partition,13.525275671282106,0.9137687085501501
WSQAOA,2.0,Partition,13.529117739437877,0.9037027835205788
WSQAOA,2.0,Partition,14.376433755417988,0.9187153695225482
WSQAOA,2.0,Partition,14.359465323324342,0.8992094744385868
WSQAOA,2.0,Partition,14.320658401190942,0.9052100478020059
WSQAOA,2.0,Partition,13.70624173648099,0.923304415841526
WSQAOA,2.0,Partition,14.039594556560914,0.9287700164577778
WSQAOA,2.0,Partition,13.602994958267598,0.9212759847343356
WSQAOA,2.0,Partition,14.193581430832637,0.9349753673027302
WSQAOA,2.0,Partition,14.544804354505422,0.9090854580866681
WSQAOA,2.0,Partition,14.397392559469289,0.908219165068766
WSQAOA,2.0,Partition,13.865010656569611,0.9159882163648951
WSQAOA,2.0,Partition,14.049456802112601,0.9328338292626173
WSQAOA,2.0,Partition,14.544836993318718,0.9269281230027887
WSQAOA,2.0,Partition,13.465705818306724,0.9127829270280733
WSQAOA,2.0,Partition,13.442597198003096,0.9211151611592576
WSQAOA,2.0,Partition,13.969973626272076,0.9433731198542677
WSQAOA,2.0,Partition,13.988272956561335,0.9223422785468482
WSQAOA,2.0,Partition,13.046945495864033,0.9243880645725748
WSQAOA,2.0,Partition,14.163892677800211,0.9249687082004999
WSQAOA,2.0,Partition,13.83548286460113,0.9138440022678999
WSQAOA,2.0,Partition,14.152759409971273,0.9171357768780796
WSQAOA,2.0,Partition,14.829647347878149,0.9108982496642712
WSQAOA,2.0,Partition,13.666236166078491,0.90895520654499
WSQAOA,2.0,Partition,13.215671688495897,0.9319707263491805
WSQAOA,2.0,Partition,13.413037377579153,0.9235057218294394
WSQAOA,2.0,Partition,13.613074115824435,0.9156482001523893
WSQAOA,2.0,Partition,14.726940191906197,0.9307319406745119
WSQAOA,2.0,Partition,14.098148584227461,0.9055279523256609
WSQAOA,2.0,Partition,14.990164133002349,0.9224344599072198
WSQAOA,2.0,Partition,13.570064031881012,0.9151481841459722
WSQAOA,2.0,Partition,13.137453632237738,0.9088007416400218
WSQAOA,2.0,Partition,13.602376272570577,0.9150713158775481
WSQAOA,2.0,Partition,14.985189864895954,0.9049821380748521
WSQAOA,2.0,Partition,14.486198329476263,0.927312478145541
WSQAOA,2.0,Partition,14.83012269929957,0.9098736057087082
WSQAOA,2.0,Partition,14.18968946741792,0.9250345714904623
WSQAOA,2.0,Partition,13.550726900759647,0.9163335266991859
WSQAOA,2.0,Partition,14.908862757914761,0.9348357516572073
WSQAOA,2.0,Partition,13.458312904749583,0.925711784520846
WSQAOA,2.0,Partition,13.794228068065628,0.910895705128826
WSQAOA,2.0,Partition,13.586775614038883,0.9262890270716745
WSQAOA,2.0,Partition,14.286918098486638,0.9152218543139935
WSQAOA,2.0,Partition,13.836019451915352,0.9230032575406446
WSQAOA,2.0,Partition,14.914216416689046,0.9238418999002284
WSQAOA,2.0,Partition,14.934840157439174,0.9221573529195797
WSQAOA,2.0,Partition,13.19382803602873,0.9263042254622087
WSQAOA,2.0,Partition,14.856666185077376,0.9407457475180232
WSQAOA,2.0,Partition,14.595992030343094,0.9250373704761843
WSQAOA,2.0,Partition,14.424674872267353,0.9300331672501755
WSQAOA,2.0,Partition,13.725571962706779,0.9470331901221237
WSQAOA,2.0,Partition,14.359114479729985,0.9292798924052985
WSQAOA,2.0,Partition,14.621332867841536,0.9150284866475562
WSQAOA,2.0,Partition,30.6608494919146,0.8928194263563944
WSQAOA,2.0,Partition,30.611551237006108,0.8897444137592438
WSQAOA,2.0,Partition,29.6400471801195,0.8892456301948495
WSQAOA,2.0,Partition,29.37002598404867,0.8914880724956221
WSQAOA,2.0,Partition,30.087550701245817,0.9089951554429628
WSQAOA,2.0,Partition,29.508452041808845,0.8994732494825967
WSQAOA,2.0,Partition,30.569970364662783,0.8938422704275597
WSQAOA,2.0,Partition,29.089339973047444,0.9164170376625185
WSQAOA,2.0,Partition,29.850817095309054,0.9190025934996845
WSQAOA,2.0,Partition,30.557176058045375,0.9042259536866176
WSQAOA,2.0,Partition,29.161118208175296,0.8899913186291877
WSQAOA,2.0,Partition,30.373958290571707,0.9156477363506906
WSQAOA,2.0,Partition,29.462126512994608,0.9019624231443897
WSQAOA,2.0,Partition,29.254787785597834,0.9005079786349396
WSQAOA,2.0,Partition,29.615773709167676,0.8963803082153846
WSQAOA,2.0,Partition,29.038672495988354,0.897090219663984
WSQAOA,2.0,Partition,30.260044994573647,0.9059472594801457
WSQAOA,2.0,Partition,29.66581776578019,0.893953690642596
WSQAOA,2.0,Partition,30.987422398922796,0.898804038618062
WSQAOA,2.0,Partition,29.195678693891285,0.9043824194104387
WSQAOA,2.0,Partition,30.789768551684073,0.9090724683910284
WSQAOA,2.0,Partition,29.995915497378256,0.897583200808849
WSQAOA,2.0,Partition,29.235401438186024,0.9066332236837584
WSQAOA,2.0,Partition,30.712234682297392,0.9167145706434073
WSQAOA,2.0,Partition,29.222091127303706,0.896707800592797
WSQAOA,2.0,Partition,30.291718561525943,0.8916829074808249
WSQAOA,2.0,Partition,29.490435125219427,0.9116342659450206
WSQAOA,2.0,Partition,29.89823508841266,0.9225576514650295
WSQAOA,2.0,Partition,30.146039846130872,0.8896749149272997
WSQAOA,2.0,Partition,30.8393509191753,0.8974061162715025
WSQAOA,2.0,Partition,29.569027520975226,0.8923155144080072
WSQAOA,2.0,Partition,29.77538969305658,0.9148366591770011
WSQAOA,2.0,Partition,29.399191541582436,0.906035545545554
WSQAOA,2.0,Partition,29.68724327065501,0.9114371254322685
WSQAOA,2.0,Partition,29.25162365584382,0.8891474537154322
WSQAOA,2.0,Partition,30.096166792290823,0.9152448810761774
WSQAOA,2.0,Partition,30.118463227578104,0.892384592897737
WSQAOA,2.0,Partition,30.246746272430915,0.8999450853696634
WSQAOA,2.0,Partition,29.460704759275803,0.9108822617639508
WSQAOA,2.0,Partition,29.8647113057083,0.8907386947301398
WSQAOA,2.0,Partition,29.08285817493791,0.8899326977184469
WSQAOA,2.0,Partition,29.08051337521507,0.8935743503796337
WSQAOA,2.0,Partition,29.618925716776108,0.8938143436627737
WSQAOA,2.0,Partition,29.978285902349104,0.9107699399780501
WSQAOA,2.0,Partition,30.385948036324628,0.9049042681815636
WSQAOA,2.0,Partition,30.517346930029245,0.9039616301845569
WSQAOA,2.0,Partition,29.80356196009184,0.8968230175452708
WSQAOA,2.0,Partition,30.51121284319067,0.8894993492708739
WSQAOA,2.0,Partition,30.455208021314657,0.9152721392141715
WSQAOA,2.0,Partition,30.26494834107695,0.8963167605718881
WSQAOA,2.0,Partition,29.283259522297406,0.916224132522592
WSQAOA,2.0,Partition,29.57448797715385,0.9199271924298666
WSQAOA,2.0,Partition,30.067753503524735,0.920728874165495
WSQAOA,2.0,Partition,30.627863867496274,0.9166345845675902
WSQAOA,2.0,Partition,29.806627633694323,0.9208504968897387
WSQAOA,2.0,Partition,30.93413249287535,0.9024216370584324
WSQAOA,2.0,Partition,30.33080113947527,0.8907297895980352
WSQAOA,2.0,Partition,29.626111274209386,0.9190842323593631
WSQAOA,2.0,Partition,30.122868160331343,0.9202962848594732
WSQAOA,2.0,Partition,29.75014736294347,0.9027776316992394
WSQAOA,2.0,Partition,30.82396228877771,0.9116188580878433
WSQAOA,2.0,Partition,29.096694388002735,0.9058049229224855
WSQAOA,2.0,Partition,29.457831070056304,0.8991918876253856
WSQAOA,2.0,Partition,29.19313306190192,0.9132025881342066
WSQAOA,2.0,Partition,30.611239383896663,0.9064144068676069
WSQAOA,2.0,Partition,29.382158804899333,0.915490220630876
WSQAOA,2.0,Partition,30.48569476196416,0.9106912446994064
WSQAOA,2.0,Partition,30.123192988232702,0.915983322852952
WSQAOA,2.0,Partition,30.660431970473788,0.9072817629733705
WSQAOA,2.0,Partition,30.98989758538243,0.9085850768415729
WSQAOA,2.0,Partition,29.308473573112803,0.8928829213635971
WSQAOA,2.0,Partition,29.300834662936577,0.9219260218437281
WSQAOA,2.0,Partition,30.27243106677548,0.9099046722472917
WSQAOA,2.0,Partition,29.072608746008925,0.9060812068317436
WSQAOA,2.0,Partition,30.634835900397675,0.9048386307826469
WSQAOA,2.0,Partition,29.75327858369925,0.902782171568116
WSQAOA,2.0,Partition,29.797869445852438,0.9207689702430074
WSQAOA,2.0,Partition,30.144091625664938,0.9196887597058878
WSQAOA,2.0,Partition,29.684190781534152,0.8975432702800219
WSQAOA,2.0,Partition,29.600470479835945,0.9034704338951774
WSQAOA,2.0,Partition,29.409938437691547,0.9039364790159503
WSQAOA,2.0,Partition,30.43764294062047,0.9212264174809474
WSQAOA,2.0,Partition,30.537225121675892,0.9178832804392848
WSQAOA,2.0,Partition,30.21620532810743,0.9171115916210515
WSQAOA,2.0,Partition,29.47206760274496,0.8928687997706473
WSQAOA,2.0,Partition,30.389517886470074,0.9168057132082945
WSQAOA,2.0,Partition,29.31571781228921,0.9127600192696774
WSQAOA,2.0,Partition,30.75656492343878,0.9077006678386232
WSQAOA,2.0,Partition,29.892652116886484,0.8915014922824728
WSQAOA,2.0,Partition,29.951722547856654,0.9124407221222295
WSQAOA,2.0,Partition,29.408296380900104,0.8956627193717971
WSQAOA,2.0,Partition,30.23102224226581,0.8897685180851684
WSQAOA,2.0,Partition,30.970097769684894,0.9052593635668198
WSQAOA,2.0,Partition,30.17820097008421,0.9150445996358744
WSQAOA,2.0,Partition,30.30469030910808,0.916125190319771
WSQAOA,2.0,Partition,29.576978331871093,0.9208012897733302
WSQAOA,2.0,Partition,29.651702816084665,0.912284022571173
WSQAOA,2.0,Partition,29.392711180141067,0.9220243390859516
WSQAOA,2.0,Partition,30.02920334393505,0.9225328670911935
WSQAOA,2.0,Partition,29.2959491533232,0.8927165510655921
WSQAOA,4.0,Max-cut,6.236962552454632,0.8787355755884277
WSQAOA,4.0,Max-cut,5.930620448427657,0.893623188599979
WSQAOA,4.0,Max-cut,6.24862378606243,0.8995773395417069
WSQAOA,4.0,Max-cut,5.1414416992265215,0.8705978373087141
WSQAOA,4.0,Max-cut,6.768114144239847,0.9009747056612453
WSQAOA,4.0,Max-cut,5.757162756367499,0.8984736855078902
WSQAOA,4.0,Max-cut,5.413862717363999,0.9043172798188799
WSQAOA,4.0,Max-cut,6.001567429012347,0.8825975084356855
WSQAOA,4.0,Max-cut,6.859641793347245,0.8853866688820201
WSQAOA,4.0,Max-cut,6.388572293484515,0.8888377016672004
WSQAOA,4.0,Max-cut,5.6801734404673985,0.8932963326501616
WSQAOA,4.0,Max-cut,5.60768709471038,0.8937865916460478
WSQAOA,4.0,Max-cut,6.322573114052718,0.9016734756739107
WSQAOA,4.0,Max-cut,5.177609313013775,0.8968915459226678
WSQAOA,4.0,Max-cut,5.730820364948363,0.8731917739993335
WSQAOA,4.0,Max-cut,5.957355567216429,0.8686129873046456
WSQAOA,4.0,Max-cut,6.521034954437841,0.9036037616023763
WSQAOA,4.0,Max-cut,5.651034627194128,0.8778165154404427
WSQAOA,4.0,Max-cut,6.584303657116505,0.8984736792897958
WSQAOA,4.0,Max-cut,6.5653749812562054,0.8950520076836959
WSQAOA,4.0,Max-cut,5.038926420837745,0.8996063644724988
WSQAOA,4.0,Max-cut,5.38082624786056,0.8936956968571746
WSQAOA,4.0,Max-cut,6.306788557342588,0.8980570611560194
WSQAOA,4.0,Max-cut,5.9920841206085935,0.8862447871960676
WSQAOA,4.0,Max-cut,5.055272643108385,0.8910298241878098
WSQAOA,4.0,Max-cut,5.719297762036863,0.8813077241107682
WSQAOA,4.0,Max-cut,6.2515471994547225,0.8678552399687673
WSQAOA,4.0,Max-cut,6.983372679521261,0.8745186488678969
WSQAOA,4.0,Max-cut,5.4137489903593465,0.8679680762917427
WSQAOA,4.0,Max-cut,5.305438013300102,0.8694052077828587
WSQAOA,4.0,Max-cut,5.728736923958424,0.8982523361068798
WSQAOA,4.0,Max-cut,6.101825258375461,0.8674417361731195
WSQAOA,4.0,Max-cut,6.3289986360676185,0.8921174876100759
WSQAOA,4.0,Max-cut,5.7216295140219895,0.8677237855868779
WSQAOA,4.0,Max-cut,5.456883276586454,0.894187256559051
WSQAOA,4.0,Max-cut,5.010448860816108,0.8675774014173281
WSQAOA,4.0,Max-cut,5.366893998087633,0.8877670164463649
WSQAOA,4.0,Max-cut,5.200127128857663,0.8978739801914932
WSQAOA,4.0,Max-cut,5.484219730905274,0.875848217069714
WSQAOA,4.0,Max-cut,5.645148945238968,0.8727001252887421
WSQAOA,4.0,Max-cut,5.157476802818931,0.8658299178701709
WSQAOA,4.0,Max-cut,5.811691917742227,0.8690683529043388
WSQAOA,4.0,Max-cut,5.335252159486614,0.8832254267178032
WSQAOA,4.0,Max-cut,8.162735103379921,0.8772313351182147
WSQAOA,4.0,Max-cut,7.755754829947748,0.8814994373280022
WSQAOA,4.0,Max-cut,8.279304131454518,0.886297431194675
WSQAOA,4.0,Max-cut,8.552308774680194,0.8900973602868133
WSQAOA,4.0,Max-cut,7.169405989639884,0.8814024760339818
WSQAOA,4.0,Max-cut,7.764957353345546,0.8992422001563667
WSQAOA,4.0,Max-cut,8.955550360318385,0.8748197375218217
WSQAOA,4.0,Max-cut,7.0046191921126475,0.871278582951634
WSQAOA,4.0,Max-cut,7.917822013542944,0.8744680903506021
WSQAOA,4.0,Max-cut,7.937819111707238,0.8797892406360088
WSQAOA,4.0,Max-cut,8.647443115208425,0.86948014295519
WSQAOA,4.0,Max-cut,7.580453813621146,0.8709912790113921
WSQAOA,4.0,Max-cut,8.552061299392616,0.8731191456134222
WSQAOA,4.0,Max-cut,7.004400445126725,0.8811633143194266
WSQAOA,4.0,Max-cut,7.981500035529599,0.8854212979095506
WSQAOA,4.0,Max-cut,7.638640976596536,0.8950867102758411
WSQAOA,4.0,Max-cut,8.616311059381756,0.8762990512241275
WSQAOA,4.0,Max-cut,7.805894557584676,0.8902508708031219
WSQAOA,4.0,Max-cut,7.139756839224711,0.8831426950233459
WSQAOA,4.0,Max-cut,8.416773929928237,0.8895530799293297
WSQAOA,4.0,Max-cut,7.026445975080454,0.8749680193475246
WSQAOA,4.0,Max-cut,7.668833079161199,0.8709114109527303
WSQAOA,4.0,Max-cut,7.996659995509612,0.8705581243209555
WSQAOA,4.0,Max-cut,8.483484822219157,0.89875342446528
WSQAOA,4.0,Max-cut,7.626127825841908,0.8971620623482557
WSQAOA,4.0,Max-cut,7.208194908944385,0.8709310413678976
WSQAOA,4.0,Max-cut,8.650513073554954,0.8880663217895902
WSQAOA,4.0,Max-cut,7.019645324318669,0.8832278950553336
WSQAOA,4.0,Max-cut,8.746262264902255,0.8741425695596903
WSQAOA,4.0,Max-cut,7.212995078296034,0.8888522420716751
WSQAOA,4.0,Max-cut,7.25140190909717,0.8841752211320183
WSQAOA,4.0,Max-cut,7.332457728683792,0.897100372400533
WSQAOA,4.0,Max-cut,7.296686018952687,0.8952190028206657
WSQAOA,4.0,Max-cut,8.589558103492264,0.8807971841448461
WSQAOA,4.0,Max-cut,8.621962728924906,0.890891325874438
WSQAOA,4.0,Max-cut,7.338935973134179,0.8787184356304909
WSQAOA,4.0,Max-cut,7.225035241333247,0.8858843292337597
WSQAOA,4.0,Max-cut,8.144961260170954,0.8706897628121252
WSQAOA,4.0,Max-cut,8.399413914713337,0.891380489897114
WSQAOA,4.0,Max-cut,8.118079715008486,0.8828760718148856
WSQAOA,4.0,Max-cut,7.055379732962141,0.8694298588402616
WSQAOA,4.0,Max-cut,8.532176505002402,0.8949716416575219
WSQAOA,4.0,Max-cut,8.428380431869183,0.8697023524214054
WSQAOA,4.0,Max-cut,8.43451915039984,0.8981322728213232
WSQAOA,4.0,Max-cut,7.414426457947812,0.8750506148382822
WSQAOA,4.0,Max-cut,7.140565415377328,0.8944364755145313
WSQAOA,4.0,Max-cut,4.994568846060833,0.889111626840426
WSQAOA,4.0,Max-cut,3.955594465170159,0.8848916576691508
WSQAOA,4.0,Max-cut,4.452485484921184,0.888240821798673
WSQAOA,4.0,Max-cut,3.192834756824123,0.8835721014429897
WSQAOA,4.0,Max-cut,4.009864527784982,0.8857628024483397
WSQAOA,4.0,Max-cut,4.008193317020046,0.8904868000165813
WSQAOA,4.0,Max-cut,3.245716026830438,0.8852403156699913
WSQAOA,4.0,Max-cut,3.703215289465308,0.8889145888214749
WSQAOA,4.0,Max-cut,4.7829266771194145,0.8875172589202164
WSQAOA,4.0,Max-cut,4.380429852407281,0.8841166156204561
WSQAOA,4.0,Max-cut,4.463341599739112,0.8899138043125846
WSQAOA,4.0,Max-cut,4.756577583265061,0.8880355400067957
WSQAOA,4.0,Max-cut,1.620571197850434,0.9439647138437368
WSQAOA,4.0,Max-cut,2.579889405335951,0.9438255355971464
WSQAOA,4.0,Max-cut,9.193077445074502,0.9543306982367334
WSQAOA,4.0,Max-cut,10.15509746370664,0.9518395449131491
WSQAOA,4.0,Max-cut,10.068296152685313,0.9618457261550438
WSQAOA,4.0,Max-cut,9.86238440024079,0.9479147559447729
WSQAOA,4.0,Max-cut,9.418338310847117,0.9601874270773886
WSQAOA,4.0,Max-cut,9.855053028699487,0.9168672544248958
WSQAOA,4.0,Max-cut,10.688566278891276,0.9690416694868675
WSQAOA,4.0,Max-cut,10.461406748177236,0.9352286664384916
WSQAOA,4.0,Max-cut,9.88120646568583,0.929849386370372
WSQAOA,4.0,Max-cut,10.935177361914047,0.9213189750735002
WSQAOA,4.0,Max-cut,10.570583831410676,0.9659537634895681
WSQAOA,4.0,Max-cut,9.088521235631973,0.9290778480522272
WSQAOA,4.0,Max-cut,10.50147304714996,0.9453017287318636
WSQAOA,4.0,Max-cut,10.437075559334335,0.9569647953344795
WSQAOA,4.0,Max-cut,9.098441310353767,0.9395693204044513
WSQAOA,4.0,Max-cut,10.853114531258448,0.9276831486138366
WSQAOA,4.0,Max-cut,9.934077726534836,0.9612181891947422
WSQAOA,4.0,Max-cut,9.478254995905138,0.9466235240607532
WSQAOA,4.0,Max-cut,9.8964515819946,0.9571281375255991
WSQAOA,4.0,Max-cut,10.66756093358002,0.9602909406128379
WSQAOA,4.0,Max-cut,9.50101163914528,0.9295464189842017
WSQAOA,4.0,Max-cut,10.828185586314527,0.9142990876631059
WSQAOA,4.0,Max-cut,9.129479617495672,0.9326594613228614
WSQAOA,4.0,Max-cut,9.178714168359946,0.9173716164592267
WSQAOA,4.0,Max-cut,10.198648116889501,0.9419011197349072
WSQAOA,4.0,Max-cut,10.019593910082046,0.9685125624056612
WSQAOA,4.0,Max-cut,10.343010159104912,0.9641382513098871
WSQAOA,4.0,Max-cut,9.086891856707195,0.9334824474291262
WSQAOA,4.0,Max-cut,9.52048473781285,0.9256656731666217
WSQAOA,4.0,Max-cut,10.406289362757937,0.9232851194379782
WSQAOA,4.0,Max-cut,9.688803136651865,0.9301423755576909
WSQAOA,4.0,Max-cut,9.609309346036301,0.9608116437063051
WSQAOA,4.0,Max-cut,10.639553925816493,0.9219341017439193
WSQAOA,4.0,Max-cut,10.59212612367938,0.9414139777237494
WSQAOA,4.0,Max-cut,10.489981877191545,0.925550386137233
WSQAOA,4.0,Max-cut,10.255250832014985,0.9381043283171283
WSQAOA,4.0,Max-cut,10.90881028776783,0.964824776698773
WSQAOA,4.0,Max-cut,9.042113991578619,0.9219714836796823
WSQAOA,4.0,Max-cut,9.30528619922689,0.9471504632385118
WSQAOA,4.0,Max-cut,9.919776557092119,0.9179802001307346
WSQAOA,4.0,Max-cut,9.561379686912586,0.9334016441478223
WSQAOA,4.0,Max-cut,9.586718686827528,0.9427506210498942
WSQAOA,4.0,Max-cut,10.960592531937351,0.9341154228444004
WSQAOA,4.0,Max-cut,9.088440969652082,0.9508192220065751
WSQAOA,4.0,Max-cut,9.051795745078708,0.9373958543580367
WSQAOA,4.0,Max-cut,10.870289710878476,0.9403067877476878
WSQAOA,4.0,Max-cut,9.320180081980165,0.9145691271323364
WSQAOA,4.0,Max-cut,9.085954564595712,0.9285048860240818
WSQAOA,4.0,Max-cut,9.917090558270218,0.9334905750192919
WSQAOA,4.0,Max-cut,10.763781140711654,0.9435945195628986
WSQAOA,4.0,Max-cut,9.612129474939508,0.956762709409752
WSQAOA,4.0,Max-cut,10.864502901019426,0.9234711414869629
WSQAOA,4.0,Max-cut,10.730552306511644,0.9565353695272146
WSQAOA,4.0,Max-cut,9.560835765621281,0.9660748266305577
WSQAOA,4.0,Max-cut,9.870878384581129,0.9149597514402833
WSQAOA,4.0,Max-cut,10.847476133875642,0.9478225264729865
WSQAOA,4.0,Max-cut,9.246573557891333,0.9611993774112553
WSQAOA,4.0,Max-cut,9.123786672980438,0.9134630728818595
WSQAOA,4.0,Max-cut,11.37743920310465,0.9615210536014274
WSQAOA,4.0,Max-cut,11.451242546706986,0.9696569717567562
WSQAOA,4.0,Max-cut,11.358778026075946,0.9663283309886337
WSQAOA,4.0,Max-cut,11.063424133998387,0.9610653695116239
WSQAOA,4.0,Max-cut,12.435317853168167,0.9448241041779477
WSQAOA,4.0,Max-cut,11.323903892543257,0.9607100811048013
WSQAOA,4.0,Max-cut,11.910777918823875,0.9707207138293307
WSQAOA,4.0,Max-cut,11.240776716738747,0.9656260333272054
WSQAOA,4.0,Max-cut,11.731036221754362,0.9746542665515815
WSQAOA,4.0,Max-cut,11.794935250430928,0.9423296379503194
WSQAOA,4.0,Max-cut,12.825971951563487,0.9364002439665607
WSQAOA,4.0,Max-cut,12.410633511093959,0.9542288255906937
WSQAOA,4.0,Max-cut,12.812284347159425,0.9610361071237029
WSQAOA,4.0,Max-cut,11.978192663074,0.9602439111485477
WSQAOA,4.0,Max-cut,11.3386832987888,0.95352540617968
WSQAOA,4.0,Max-cut,11.819266487466066,0.933548564445391
WSQAOA,4.0,Max-cut,12.187356976006244,0.9357313771374199
WSQAOA,4.0,Max-cut,12.082490329490419,0.9616502154652904
WSQAOA,4.0,Max-cut,12.792610984011647,0.9519345117330479
WSQAOA,4.0,Max-cut,12.184755592459183,0.9616744910029922
WSQAOA,4.0,Max-cut,11.513261642585078,0.9441708153648174
WSQAOA,4.0,Max-cut,12.905172659004657,0.9578074931005092
WSQAOA,4.0,Max-cut,11.347852336492199,0.9369903882173513
WSQAOA,4.0,Max-cut,11.952876529135825,0.9572251029919348
WSQAOA,4.0,Max-cut,12.775301024699734,0.9736977660905827
WSQAOA,4.0,Max-cut,12.419843681493658,0.9680976363661189
